content,cleaned_content,score,accuracy,completeness,satisfaction
"baru aja transfer ke dana pakai aplikasi ini, udah masukin pin yang sesuai, jaringan oke, eh malah tiba-tiba gagal. udah gitu saldo ikut kepotong, udah coba chat di bantuan juga susah bener, yang jawab AI, pindah ke ig juga gak ada tanggapan. tolong dong di sediakan cs yang memang manusia, susah bener deh.","baru aja transfer ke dana pakai aplikasi ini, udah masukin pin yang sesuai, jaringan oke, eh malah tiba tiba gagal. udah gitu saldo ikut kepotong, udah coba chat di bantuan juga susah bener, yang jawab ai, pindah ke ig juga gak ada tanggapan. tolong dong di sediakan cs yang memang manusia, susah bener deh.",1,1,1,1
dana cicil ngutang ribet,dana cicil ngutang ribet,1,0,0,1
sering skli mengalami crash.,sering skli mengalami crash.,2,1,0,1
uang saya ilang di A+rewads padahal saya mau beli pulsa kenapa Mala voucher yang gak berlaku yang kebeli kenapa mesti ada yang begini bikin rugi pengguna aplikasi dana saja dengan uang ilang dengan percuma tolong lah ilang kan itu A+rewads coba uang bisa kembali aman ini malah gak bisa pokoknya dana ini sudah mulai kerja sama dengan penipuan kembalikan uang ku,uang saya ilang di a rewads padahal saya mau beli pulsa kenapa mala voucher yang gak berlaku yang kebeli kenapa mesti ada yang begini bikin rugi pengguna aplikasi dana saja dengan uang ilang dengan percuma tolong lah ilang kan itu a rewads coba uang bisa kembali aman ini malah gak bisa pokoknya dana ini sudah mulai kerja sama dengan penipuan kembalikan uang ku,2,1,0,1
selamat pagi bapa ibu yang saya hormati dana cicilan sudah muncul kenpah tidak bisa di pake sama sekali tolong bantuan nya buat aktifkan dana cicilan saya tolong sekali,selamat pagi bapa ibu yang saya hormati dana cicilan sudah muncul kenpah tidak bisa di pake sama sekali tolong bantuan nya buat aktifkan dana cicilan saya tolong sekali,1,1,0,0
aplikasi jelekkk udh di upgrade kk msh ttp gbisa,aplikasi jelekkk udh di upgrade kk msh ttp gbisa,1,1,0,1
dana sering gangguan dalam melakukan transaksi pengiriman dan tarik tunai.,dana sering gangguan dalam melakukan transaksi pengiriman dan tarik tunai.,3,1,0,1
mentok di logo terus . udh update + reset hp juga . aneh !!,mentok di logo terus . udh update reset hp juga . aneh !!,1,1,0,1
tolong lebih optimal jangan kebanyakan gangguan,tolong lebih optimal jangan kebanyakan gangguan,1,1,0,1
saya ganti nomor lama ke nomor baru. setelah itu ada saldo masuk ke nomor yang lama. bagaimana cara mengklaim saldo yang masum di nomor dana ya lama bu.,saya ganti nomor lama ke nomor baru. setelah itu ada saldo masuk ke nomor yang lama. bagaimana cara mengklaim saldo yang masum di nomor dana ya lama bu.,1,0,0,0
kenapa sekarang aplikasinya susah di buka,kenapa sekarang aplikasinya susah di buka,2,1,0,1
udah aku transfer uang aku tapi kok dana jadi gagal coba diperbaiki,udah aku transfer uang aku tapi kok dana jadi gagal coba diperbaiki,2,1,0,1
"mempersulit untuk masuk,ga ky dl dana gampang2 aja ganti no,skr d persulit.","mempersulit untuk masuk,ga ky dl dana gampang2 aja ganti no,skr d persulit.",2,0,1,1
hari ini sabtu 14 - 2 - 2026 beli paketan internet indosat selalu gagal... ada apa ini dengan dana????,hari ini sabtu 14 2 2026 beli paketan internet indosat selalu gagal... ada apa ini dengan dana????,2,1,0,1
"kenapa sih dana, padahal saldoku masih ada tapi giliran mau tf ga bisa mulu lagi penuh lah, gaada koneksi internet, trus kayanya saldo ku cuman seribu padahal masih ada 25k","kenapa sih dana, padahal saldoku masih ada tapi giliran mau tf ga bisa mulu lagi penuh lah, gaada koneksi internet, trus kayanya saldo ku cuman seribu padahal masih ada 25k",1,1,0,1
"bang, dana nya kok eror? transaksi tidak masuk / gagal , tolong perbaikin segera bang mau narik saldo🙏","bang, dana nya kok eror? transaksi tidak masuk gagal , tolong perbaikin segera bang mau narik saldo",1,1,0,1
"kenapa saya tidak bisa tarik saldo dana goals saya, padahal saldo dana goals ada saldonya. dan setiap kali saya memasukkan kode otp selalu salah, padahal yang saya masukkan benar","kenapa saya tidak bisa tarik saldo dana goals saya, padahal saldo dana goals ada saldonya. dan setiap kali saya memasukkan kode otp selalu salah, padahal yang saya masukkan benar",2,1,0,1
dana makin kesini bukan nya lebih baik malah makin parah masa buka aja beberapa kali ga bisa terus signal bagus udah di hapus instal ulang masih tetap gimana ni sangat di sayangkan mungkin jika udah tidak ada uang masuk aku buang aja ni apk dana,dana makin kesini bukan nya lebih baik malah makin parah masa buka aja beberapa kali ga bisa terus signal bagus udah di hapus instal ulang masih tetap gimana ni sangat di sayangkan mungkin jika udah tidak ada uang masuk aku buang aja ni apk dana,1,1,0,1
