content,cleaned_content,score,accuracy,completeness,satisfaction
"lelet amat gajelas sinyal bagus,lagi di warung lama tb"" mau scan cris malah muter"" ga jelas,sinyal udah bagus,bikin malu apus aja main epep aja admin dana plr","lelet amat gajelas sinyal bagus,lagi di warung lama tb mau scan cris malah muter ga jelas,sinyal udah bagus,bikin malu apus aja main epep aja admin dana plr",1,1,0,1
dana saya kesedot sendiri 150 ribu!!!!,dana saya kesedot sendiri 150 ribu!!!!,1,1,0,1
aplikasi terkikir! apa² harus premium dan giliran mau upgrade malah gbisa 🙄,aplikasi terkikir! apa harus premium dan giliran mau upgrade malah gbisa,1,1,1,1
min Kalo ada daget itu ngk ush mncl ikln' gtu apa kn telat ini dgetny ad delayny jdi ngk dpt😭,min kalo ada daget itu ngk ush mncl ikln gtu apa kn telat ini dgetny ad delayny jdi ngk dpt,3,1,1,1
kenapah sekarang MH susah masuk tiba keluar,kenapah sekarang mh susah masuk tiba keluar,2,1,0,1
dana gajelas ngk ada pinjaman malah bisa ada cicilan gajelas,dana gajelas ngk ada pinjaman malah bisa ada cicilan gajelas,1,0,1,1
kasih 2 bintang dulu gak ada dana instant ya,kasih 2 bintang dulu gak ada dana instant ya,2,0,1,1
sangat di sayangkan penjualan emas saya dana masih belum masuk sudah 2 hari dan riwayat penjualan pun tak ada sedangkan saldo emas saya sudah terpotong kecewa sih sama apk ini,sangat di sayangkan penjualan emas saya dana masih belum masuk sudah 2 hari dan riwayat penjualan pun tak ada sedangkan saldo emas saya sudah terpotong kecewa sih sama apk ini,1,1,0,1
jelek duit gua sering ke kuras tanpa gua beli barang,jelek duit gua sering ke kuras tanpa gua beli barang,1,1,0,1
"mau transaksi slalu kendalanya lagi banyak orang yg bertransaksi,tak coba lagi malah gak bisa karna terlalu sering mencoba transaksi duhh sebel nih aplikasi TOLONG WOYYY DANA BENERIN EMOSI GW UDAH MUNCAK","mau transaksi slalu kendalanya lagi banyak orang yg bertransaksi,tak coba lagi malah gak bisa karna terlalu sering mencoba transaksi duhh sebel nih aplikasi tolong woyyy dana benerin emosi gw udah muncak",1,1,0,1
2 kali uang saya hilang 1 menit aja,2 kali uang saya hilang 1 menit aja,1,1,0,1
kasi 2 bintang dulu lah masa mau daftar dana jaringan terputus Mulu,kasi 2 bintang dulu lah masa mau daftar dana jaringan terputus mulu,2,1,0,1
ganti hp susah banget mindahin akun. udah bolak balik verifikasi gagal terus,ganti hp susah banget mindahin akun. udah bolak balik verifikasi gagal terus,2,1,1,1
padahal hampir tiap bulan habis 5jt transaksi dana tp dana cicil nya masih GK bisa ... payahh temen saya jarang pake sekali daftar dapet dana cicil payah ini,padahal hampir tiap bulan habis 5jt transaksi dana tp dana cicil nya masih gk bisa ... payahh temen saya jarang pake sekali daftar dapet dana cicil payah ini,1,0,1,1
