content,cleaned_content,score,accuracy,completeness,satisfaction
SAAT MAU LOGIN KE APLIKASI DANA JARINGAN BERMASALAH PADAHAL JARINGAN SAYA LANCAR,saat mau login ke aplikasi dana jaringan bermasalah padahal jaringan saya lancar,1,1,0,0
"minta tolong dibantu, status transfer berhasil lewat ovo tapi saldo belum masuk kedana, mana uang segitu gitunya kiriman dari suami Rp.1.002.500, gimana ini yah? belum masuk juga, takutnya ilang,mana lagi ada kebutuhan mendesak","minta tolong dibantu, status transfer berhasil lewat ovo tapi saldo belum masuk kedana, mana uang segitu gitunya kiriman dari suami rp.1.002.500, gimana ini yah? belum masuk juga, takutnya ilang,mana lagi ada kebutuhan mendesak",2,1,0,1
"Wajib upgrade premium baru bisa dipakai, jangan coba² Top Up kalau belum upgrade premium, uangmu bakalan hangus. Aplikasi yang tidak saya rekomendasikan.","wajib upgrade premium baru bisa dipakai, jangan coba top up kalau belum upgrade premium, uangmu bakalan hangus. aplikasi yang tidak saya rekomendasikan.",1,1,1,1
aplikasi ini cemana beli data internet nexpara bola g bisa di gunakan beli pulsa g masuk duwit udah di ambilnya tolong dong di urus kalok g kembalikan aja uwangnya !!!,aplikasi ini cemana beli data internet nexpara bola g bisa di gunakan beli pulsa g masuk duwit udah di ambilnya tolong dong di urus kalok g kembalikan aja uwangnya !!!,1,1,0,1
saya jual emas saldo nggak nambah haduh gimana inii,saya jual emas saldo nggak nambah haduh gimana inii,1,1,0,1
berapa lama sistem perbaikan.nya?,berapa lama sistem perbaikan.nya?,3,1,0,0
payah banyak error sama bug mau ganti nomor gagal terus katanya ada masalah 👎,payah banyak error sama bug mau ganti nomor gagal terus katanya ada masalah,1,1,0,1
"kenapa ya,setelah masukan pin saya tidak bisa masuk ke akun saya padahal sebelumnya tidak bermasalah dan satu lagi saya menggunakan nomor lain tiba tiba langsung masukan pin padahal saya baru mendonwload aplikasinya. Tolong perbaikannya....","kenapa ya,setelah masukan pin saya tidak bisa masuk ke akun saya padahal sebelumnya tidak bermasalah dan satu lagi saya menggunakan nomor lain tiba tiba langsung masukan pin padahal saya baru mendonwload aplikasinya. tolong perbaikannya....",1,1,0,0
"APLIKASI CACAT, NGK LAYAKK DIGUNAKAN, FULL BUGG, LEBIH BERGUNA GOPAY DARIPADA INI","aplikasi cacat, ngk layakk digunakan, full bugg, lebih berguna gopay daripada ini",1,1,0,1
"dana erorr mental"" terus",dana erorr mental terus,1,1,0,0
saldo dana tiba² hilang tanpa aktivasi transaksi,saldo dana tiba hilang tanpa aktivasi transaksi,1,1,0,0
