content,cleaned_content,score,accuracy,completeness,satisfaction
tdk cocok untuk beli data di sini,tdk cocok untuk beli data di sini,1,0,0,1
"tidak bisa login,udh di coba dari kemarin..apk gk jelas","tidak bisa login,udh di coba dari kemarin..apk gk jelas",1,1,0,1
suara notifnya bikin gak nyaman..speker hp cpet rusak.. masih bagusan yg lama,suara notifnya bikin gak nyaman..speker hp cpet rusak.. masih bagusan yg lama,3,0,0,1
"aku 2x kepotong dari dana, mana bukan uang sedikit setengah juta, pliss keamanan nya gimana sii😭😭😭😭","aku 2x kepotong dari dana, mana bukan uang sedikit setengah juta, pliss keamanan nya gimana sii",2,1,0,1
apk tolollll masuk akun sendiri ngak bisa,apk tolollll masuk akun sendiri ngak bisa,1,1,0,1
saya slah tf ke nomer dana lagi.. mau minta balik lagi ga bisa.. nomer yang d hubungi tidak aktig ( tidk terdaftar) d dana status berhasil tapi nama penerimanya gada.. bingung ke pusat bantuan lewat diana digital assasment gada solusi.. aneh banget ini apk dana,saya slah tf ke nomer dana lagi.. mau minta balik lagi ga bisa.. nomer yang d hubungi tidak aktig tidk terdaftar d dana status berhasil tapi nama penerimanya gada.. bingung ke pusat bantuan lewat diana digital assasment gada solusi.. aneh banget ini apk dana,1,0,1,1
dana plus udah pending 5 hari masih belum juga beres,dana plus udah pending 5 hari masih belum juga beres,1,1,0,0
saya tidak bisa melihat aktivitas,saya tidak bisa melihat aktivitas,2,1,0,0
"saya mau mendaftar dana premium menggunakan surat keterangan KTP sementara tapi saat saya memverifikasi wajah saya itu sangat susah,padahal wajah saya sudah tepat di lingkaran dan wajah saya sudah jelas.apakah ini eror atau bug?.tolong dibenarkan🙏","saya mau mendaftar dana premium menggunakan surat keterangan ktp sementara tapi saat saya memverifikasi wajah saya itu sangat susah,padahal wajah saya sudah tepat di lingkaran dan wajah saya sudah jelas.apakah ini eror atau bug?.tolong dibenarkan",3,1,0,1
"parah nie aplikator kbanyakan potongannya,masa dapet kiriman 30rbu aza saldo kena potong 500.. Khan kbangetan,masih mending aplikasi sebelah. huuuhhh payah lah","parah nie aplikator kbanyakan potongannya,masa dapet kiriman 30rbu aza saldo kena potong 500.. khan kbangetan,masih mending aplikasi sebelah. huuuhhh payah lah",1,0,0,1
fitur emas nya mana?,fitur emas nya mana?,3,0,1,0
"kenapa setiap mau login tetep ga bisa masuk padahal nomernya benar, ribet muter"" ujung""nya ga bisa login... jujur agak sedikit kecewa sama aplikasi Dana","kenapa setiap mau login tetep ga bisa masuk padahal nomernya benar, ribet muter ujung nya ga bisa login... jujur agak sedikit kecewa sama aplikasi dana",3,1,0,1
"min, kenapa ga bisa cek riwayat transaksi, ga bisa liat pesan, sama ga bisa chat cs nya, padahal udah uninstall sama jaringan juga udah bagus, udah beberapa hari ini ga bisa terus, mohon bantuannya min","min, kenapa ga bisa cek riwayat transaksi, ga bisa liat pesan, sama ga bisa chat cs nya, padahal udah uninstall sama jaringan juga udah bagus, udah beberapa hari ini ga bisa terus, mohon bantuannya min",3,1,1,0
Gak bisa buat akun baru padahal di nomor hp nya gk ada akun dana malah minta pin dana apasihhh,gak bisa buat akun baru padahal di nomor hp nya gk ada akun dana malah minta pin dana apasihhh,1,1,0,1
saya tidak ingin melanjutkan dana premium,saya tidak ingin melanjutkan dana premium,3,0,0,0
"tidak puas .karna saya kemaren login di sini bisah tanpa otp ini tiba"" mintak kode otp padalan udah saya verifikasi wajah dan pin yg benar .tapi di persulit terus Gilak hakk",tidak puas .karna saya kemaren login di sini bisah tanpa otp ini tiba mintak kode otp padalan udah saya verifikasi wajah dan pin yg benar .tapi di persulit terus gilak hakk,1,1,0,1
kenapa ya dana cicil saya kok GK muncul muncul padahal seringkali ber transaksi di dana ini,kenapa ya dana cicil saya kok gk muncul muncul padahal seringkali ber transaksi di dana ini,2,0,1,0
