content,cleaned_content,score,accuracy,completeness,satisfaction
sial bngt lah mau topup diamond aja susah,sial bngt lah mau topup diamond aja susah,1,1,0,1
"parah ini aplikasi dana pencurian, masa nomor wa sya sudah mati dan kartu saya telah hilang, tidak ada kebijakan untk di bantu buka akun lama sya, smentara uang di dalam akun lama sya, sudah banyak, parah ini akun dana, uang saya mreka mau curi","parah ini aplikasi dana pencurian, masa nomor wa sya sudah mati dan kartu saya telah hilang, tidak ada kebijakan untk di bantu buka akun lama sya, smentara uang di dalam akun lama sya, sudah banyak, parah ini akun dana, uang saya mreka mau curi",1,0,1,1
banyak bug kendala dan alasan,banyak bug kendala dan alasan,1,1,0,1
"sangat mengecewakan ada event NGABUBURICH suruh ngumpulin Points pas di tuker habis kirain gak di Bates, percuma ngumpulin Points buat apa kalau semua nya habis gak bisa di tuker rugi banget .. Unlimited dong jangan di batas gitu hadiah nya pelit amat...RUGI SAYA !!!!","sangat mengecewakan ada event ngabuburich suruh ngumpulin points pas di tuker habis kirain gak di bates, percuma ngumpulin points buat apa kalau semua nya habis gak bisa di tuker rugi banget .. unlimited dong jangan di batas gitu hadiah nya pelit amat...rugi saya !!!!",1,0,1,1
mohon maaf fitur dana cicil saya tidak muncul,mohon maaf fitur dana cicil saya tidak muncul,1,0,1,0
dana tidak bisa diandalkan mengangkut nyawa pun tidak peduli.. DASAR PENIPUAN,dana tidak bisa diandalkan mengangkut nyawa pun tidak peduli.. dasar penipuan,1,0,0,1
"sulit banget.minta kode otp ke SMS, dikirim ke email terus.#sedangkan email Nya sudah tidak bisa digunakan #","sulit banget.minta kode otp ke sms, dikirim ke email terus. sedangkan email nya sudah tidak bisa digunakan",1,1,0,1
aplikasi busukk.login susah aplikasi rampok saldo ini..pindah ovo aja jangan dowload dana ribet,aplikasi busukk.login susah aplikasi rampok saldo ini..pindah ovo aja jangan dowload dana ribet,1,1,0,1
salah kirim no . udh chat cs chat lewat Gmail tapi tidak ada respon . no tertujunya sudah tidak aktif,salah kirim no . udh chat cs chat lewat gmail tapi tidak ada respon . no tertujunya sudah tidak aktif,1,0,1,1
mau transfer ko susah skli...harus upgrade segala lagi,mau transfer ko susah skli...harus upgrade segala lagi,3,0,1,1
aplikasi gk jelas nya Dana ini.. saya top up sampai skrg uang saya gk masuk sebesar 100 ribu,aplikasi gk jelas nya dana ini.. saya top up sampai skrg uang saya gk masuk sebesar 100 ribu,1,1,0,1
masa uang saya ke transfer Otomatis dana tidak mau membantu merefund,masa uang saya ke transfer otomatis dana tidak mau membantu merefund,1,1,1,1
dana cicil blm keluar juga Martono bersedih buat perobatan kok belum keluar juga,dana cicil blm keluar juga martono bersedih buat perobatan kok belum keluar juga,1,0,1,1
Ra masok apk payah,ra masok apk payah,1,1,0,1
"dipaksa buat jadi premium, tapi ga jelas kocak bgt,","dipaksa buat jadi premium, tapi ga jelas kocak bgt,",1,0,1,1
"akun saya kenapa ditangguhkan su, saldo saya masih ada di akun itu woi😡 kecewa woi sama apk ini,saya minta akun saya di pulihkan woi😡","akun saya kenapa ditangguhkan su, saldo saya masih ada di akun itu woi kecewa woi sama apk ini,saya minta akun saya di pulihkan woi",1,1,0,1
"Saya mau login ke dana,kenapa kok gak bisa masuk login akun dana saya,apa ada masalah","saya mau login ke dana,kenapa kok gak bisa masuk login akun dana saya,apa ada masalah",1,1,0,0
ga ada paylateer nya,ga ada paylateer nya,2,0,1,0
MAKANYA MALES GW PAKE DANA BISNIS. GILIRAN MAU NARIK. GAGAL VERMUK TERUS. TRUS GWE HARUS PAKE MUKA SIAPA WOYYYYY,makanya males gw pake dana bisnis. giliran mau narik. gagal vermuk terus. trus gwe harus pake muka siapa woyyyyy,1,1,0,1
premiumnya tidak bisa di pindah,premiumnya tidak bisa di pindah,2,1,0,0
"pencairan dana busnis makin lambat? yg biasanya jm 7 pagi udah bisa di cairkan, paling lambat jm 2 siang? ini malah nunggu jm 8 malm baru cair","pencairan dana busnis makin lambat? yg biasanya jm 7 pagi udah bisa di cairkan, paling lambat jm 2 siang? ini malah nunggu jm 8 malm baru cair",2,1,0,1
"aplikasi rasis.....padahal sesama pengguna dana tapi dana cicil nya di beda bedain antar akun ,,,,,","aplikasi rasis.....padahal sesama pengguna dana tapi dana cicil nya di beda bedain antar akun ,,,,,",1,0,1,1
"makin aneh aja nih aplikasi, bikin emosi aja, padahal jaringan normal, tapi mau melakukan transaksi gak bisa gak bisa diandalkan nih aplikasi mending pakek e wallet lain aja dari pada dana ini gak jelas banget sumpah","makin aneh aja nih aplikasi, bikin emosi aja, padahal jaringan normal, tapi mau melakukan transaksi gak bisa gak bisa diandalkan nih aplikasi mending pakek e wallet lain aja dari pada dana ini gak jelas banget sumpah",1,1,0,1
susah login org mau login pake no wa biasa eh malah di arahin ke wa bisnis Kapala bapak dia lh dia pulak yg ngatur ngatur awk,susah login org mau login pake no wa biasa eh malah di arahin ke wa bisnis kapala bapak dia lh dia pulak yg ngatur ngatur awk,1,1,1,1
semakin sini semakin gak jelas ni apk mau scan barcode aja susa bnget padahal sinyal bagus tapi gangguan truss,semakin sini semakin gak jelas ni apk mau scan barcode aja susa bnget padahal sinyal bagus tapi gangguan truss,2,1,0,1
sekarang ada potongan 1500,sekarang ada potongan 1500,1,0,0,0
"tolong lah apknya di benahin jangan lelet, riwayat nya lelet banget munculnya, mana sering banget gagal transaksinya","tolong lah apknya di benahin jangan lelet, riwayat nya lelet banget munculnya, mana sering banget gagal transaksinya",1,1,0,1
"dana gua udah hampir setahun ga balik balik , respawn email lemot bgt parahh mls lagi buat pake dana","dana gua udah hampir setahun ga balik balik , respawn email lemot bgt parahh mls lagi buat pake dana",1,1,1,1
ini kenapa isi saldo di Indomaret saldo masuknya lama ya Diana juga susah dihubungi??? gimana tanggapan developernya,ini kenapa isi saldo di indomaret saldo masuknya lama ya diana juga susah dihubungi??? gimana tanggapan developernya,3,1,1,1
udh lama pake apk dana TPI ga dpt fitur dana cicil,udh lama pake apk dana tpi ga dpt fitur dana cicil,1,0,1,0
dana mulai ruwet saya kirim saldo ke teman saya 50k saldo saya awalnya 100k kan harusnya ada sisanya 50k . kok malah nol trus sisanya kenapa. bekas transaksi juga sama sya kirim cuma 50k.kmn sisanya woy. di chat gk bisa,dana mulai ruwet saya kirim saldo ke teman saya 50k saldo saya awalnya 100k kan harusnya ada sisanya 50k . kok malah nol trus sisanya kenapa. bekas transaksi juga sama sya kirim cuma 50k.kmn sisanya woy. di chat gk bisa,1,1,1,1
dana bisa nipu sekarang hati hati saldo kepotong terus tanpa alasan saya udah 3x top up tapi yg masuk notip bukan saldo nya.tolong pihak dana di perbaiki lagi apk nya...,dana bisa nipu sekarang hati hati saldo kepotong terus tanpa alasan saya udah 3x top up tapi yg masuk notip bukan saldo nya.tolong pihak dana di perbaiki lagi apk nya...,1,1,0,1
saya beli pulsa di dana gak masuk pulsa nya saldo nya kepotong,saya beli pulsa di dana gak masuk pulsa nya saldo nya kepotong,1,1,0,0
"Tolong bantu saya mengembalikan akun dana saya walaupun kartunya sudah tidak aktif lagi, saya ingin refound unga please.","tolong bantu saya mengembalikan akun dana saya walaupun kartunya sudah tidak aktif lagi, saya ingin refound unga please.",1,0,1,0
aplikasi tolol saat verivikasi wajah banyak errornya tolol idiot,aplikasi tolol saat verivikasi wajah banyak errornya tolol idiot,1,1,0,1
"Kecewa besar sama dana, simpen uang baru 2 hari di dana udah hilang gitu aja, pas saya cek ada transaksi pulsa 2x, mau saya laporkan malah cs nya slow respon udh lama2 antri nungguin, kejadian nya pada 24 januari 2026,","kecewa besar sama dana, simpen uang baru 2 hari di dana udah hilang gitu aja, pas saya cek ada transaksi pulsa 2x, mau saya laporkan malah cs nya slow respon udh lama2 antri nungguin, kejadian nya pada 24 januari 2026,",1,1,1,1
limit dana cicil gx bisa di pake setelah pelunasan,limit dana cicil gx bisa di pake setelah pelunasan,1,1,0,0
"Terlalu banyak update sebulan entah berapa kali minta diupdate. ditambah Lihat koment teman2 yg sudah memakai APK DANA ini,,banyak sekali kekecewaan dan negatifnya? Jadi ragu dn seperti tidak Woarted/rekomended untuk digunakan.","terlalu banyak update sebulan entah berapa kali minta diupdate. ditambah lihat koment teman2 yg sudah memakai apk dana ini,,banyak sekali kekecewaan dan negatifnya? jadi ragu dn seperti tidak woarted rekomended untuk digunakan.",1,0,0,1
"isi ulang berhasil dicek saldo masih kosong,,gak beres,,sampai 3 Minggu gak masuk isi saldonya,,gmna ini,,,mau aku pakai lagi,, Belgedes","isi ulang berhasil dicek saldo masih kosong,,gak beres,,sampai 3 minggu gak masuk isi saldonya,,gmna ini,,,mau aku pakai lagi,, belgedes",2,1,0,1
tolong di perbaiki aplikasi dana nya min punya saya mental Mulu min,tolong di perbaiki aplikasi dana nya min punya saya mental mulu min,1,1,0,0
kenapa fitur dana cicil saya tidak ada. padahal sudah 3 tahun premium dan sering bertransaksi,kenapa fitur dana cicil saya tidak ada. padahal sudah 3 tahun premium dan sering bertransaksi,1,0,1,0
"Sangat mengecewakan tidak ada FITUR DANA CICIL PADAHAL SAYA SANGAT SERING BERTRASAKSI DENGAN NOMINAL BANYAK DAN BELUM JUGA TERSEDIA DI AKUN DANA SAYA, TOLONG DI PRIORITASKAN ...","sangat mengecewakan tidak ada fitur dana cicil padahal saya sangat sering bertrasaksi dengan nominal banyak dan belum juga tersedia di akun dana saya, tolong di prioritaskan ...",3,0,1,1
"Saya tidak bisa login, di minta masukkan pin, tapi selalu salah..... padahal pin sudah benar","saya tidak bisa login, di minta masukkan pin, tapi selalu salah..... padahal pin sudah benar",1,1,0,0
tolong kak hari ini kok tranfer ke bank.saldo sudah berkurang kok tidak masuk,tolong kak hari ini kok tranfer ke bank.saldo sudah berkurang kok tidak masuk,1,1,0,0
"ini kenapa dana cicil nya gak ada ya,pdahal sering transaksi","ini kenapa dana cicil nya gak ada ya,pdahal sering transaksi",3,0,1,0
