content,cleaned_content,score,accuracy,completeness,satisfaction
Pakai DANA sudah tidak aman akun saya di bobol oleh penjudol dan saldo di DANA raib sudah,pakai dana sudah tidak aman akun saya di bobol oleh penjudol dan saldo di dana raib sudah,1,1,0,1
"makin lama makin jelek, perifikasi pin atau sidik jari gak bisa di gunakan, harus pakai wajah terus","makin lama makin jelek, perifikasi pin atau sidik jari gak bisa di gunakan, harus pakai wajah terus",3,1,0,1
Dana sering kesedot. Nominal ny 30-100rb kecil memang tp klo keseringan boncos juga,dana sering kesedot. nominal ny 30 100rb kecil memang tp klo keseringan boncos juga,1,1,0,1
"sering terjadi error ketika bertransaksi,padahal kami ini pengguna baru tidak tau apa-apa","sering terjadi error ketika bertransaksi,padahal kami ini pengguna baru tidak tau apa apa",3,1,0,1
"makin ksini makin busuk apk ini dana cicil dana instan GK da yg bisa pdhl ada limit ny , bikin laporan muter2 doank GK ada penyelesaian pdhl sudah bertahun tahun mke apk ini mkin GK jelas","makin ksini makin busuk apk ini dana cicil dana instan gk da yg bisa pdhl ada limit ny , bikin laporan muter2 doank gk ada penyelesaian pdhl sudah bertahun tahun mke apk ini mkin gk jelas",1,1,1,1
"liat komenan trus liat di tiktok banyak banget ngeluh duitnya ilang ,serem banget sih jgn bgtu dong dana kasian orang"" udh percaya nyimpen duit di aplikasi u malah u ambil duitnya","liat komenan trus liat di tiktok banyak banget ngeluh duitnya ilang ,serem banget sih jgn bgtu dong dana kasian orang udh percaya nyimpen duit di aplikasi u malah u ambil duitnya",2,1,0,1
hati hati uang suka hilang sendiri di dana ini,hati hati uang suka hilang sendiri di dana ini,1,1,0,1
"saya mau login tapi nomor hp udah ga aktif,masa mau login udah pake pin udah vertifikasi muka tetep mesti pake vertifikasi lewat WA/SMS padahal udah ga aktif,udah pake pin sama muka juga,giliran udah masuk mau ganti nomor hp yang masih aktif tetep mesti pake vertifikasi nomor hp lama, heran lama lama nih aplikasi","saya mau login tapi nomor hp udah ga aktif,masa mau login udah pake pin udah vertifikasi muka tetep mesti pake vertifikasi lewat wa sms padahal udah ga aktif,udah pake pin sama muka juga,giliran udah masuk mau ganti nomor hp yang masih aktif tetep mesti pake vertifikasi nomor hp lama, heran lama lama nih aplikasi",1,1,1,1
"dana sudah tidak aman, barusan saldo 599.000 saya hilang ke omi, padahal saya tidak pernah langganan apapun","dana sudah tidak aman, barusan saldo 599.000 saya hilang ke omi, padahal saya tidak pernah langganan apapun",1,1,0,1
"aplikasi sampah,,hati2 jangan simpan uang di aplikasi ini,,klo moner ilang ga bisa login,, padahal sudah verivikasi wajah,,jadi takut transaksi via aplikasi ini,,jangan di download","aplikasi sampah,,hati2 jangan simpan uang di aplikasi ini,,klo moner ilang ga bisa login,, padahal sudah verivikasi wajah,,jadi takut transaksi via aplikasi ini,,jangan di download",1,1,0,1
"makin kesini makin jelek banyak gangguan, uang hilang tiba"" gk jls","makin kesini makin jelek banyak gangguan, uang hilang tiba gk jls",1,1,0,1
