content,cleaned_content,score,accuracy,completeness,satisfaction
"buruk, sldo saya hilang mendadak","buruk, sldo saya hilang mendadak",1,1,0,1
belom muncul dana cicil sekali muncul gabisa di pakai,belom muncul dana cicil sekali muncul gabisa di pakai,3,1,1,0
sesama dana kenapa harus ada ADMIN,sesama dana kenapa harus ada admin,1,0,0,1
"cek riwayat transaksi bermasalah, tolong perbaiki","cek riwayat transaksi bermasalah, tolong perbaiki",1,1,0,0
"hati hati saldo kita hilang sendiri padahal kita tidak melakukan transaksi apa apa,sampai sekarang akun dana saya masih begitu..setiap isi saldo pasti berkurang,riwayat Transaksi nya pun ada padahal saya tidak melakukan transaksi apa apa..PT hotel murah,sangat meresah kan..sudah minta tolong ke ""Diana""pun tidak bisa mengatasinya..hadeehh😌😌","hati hati saldo kita hilang sendiri padahal kita tidak melakukan transaksi apa apa,sampai sekarang akun dana saya masih begitu..setiap isi saldo pasti berkurang,riwayat transaksi nya pun ada padahal saya tidak melakukan transaksi apa apa..pt hotel murah,sangat meresah kan..sudah minta tolong ke diana pun tidak bisa mengatasinya..hadeehh",1,1,1,1
applikasi maling..... motong saldo tanpa pemberitahuan,applikasi maling..... motong saldo tanpa pemberitahuan,1,1,0,1
perbaiki lagi ya diana diana itu.,perbaiki lagi ya diana diana itu.,1,0,1,1
"mau kirim uang aja susah BUANGET. sudah di upgrade, masih aja susah. JANCOX","mau kirim uang aja susah buanget. sudah di upgrade, masih aja susah. jancox",1,1,0,1
dana cicl gua ga muncul padahal udah lama pake dana. .,dana cicl gua ga muncul padahal udah lama pake dana. .,2,0,1,0
kk bs di isi kan fitur Istan saya kk,kk bs di isi kan fitur istan saya kk,3,0,1,0
pengisian token listrik agak mahal,pengisian token listrik agak mahal,3,0,0,1
"Verifikasi akun gw yang baru, cepet. gw ntar mau bukber, gw belum bayar uang Bukber, masa disuruh nunggu 2 hari buat verifikasi Dana Premium gw, ANEH LU","verifikasi akun gw yang baru, cepet. gw ntar mau bukber, gw belum bayar uang bukber, masa disuruh nunggu 2 hari buat verifikasi dana premium gw, aneh lu",2,1,0,1
aplikasi lama di buka sering lemot😭 masuk ke dana nya pun gabisa gimana mau ke diana,aplikasi lama di buka sering lemot masuk ke dana nya pun gabisa gimana mau ke diana,2,1,1,1
ini knp versi terbaru klo klem daget lari ke web mulu njir,ini knp versi terbaru klo klem daget lari ke web mulu njir,3,1,0,1
