content,cleaned_content,score,accuracy,completeness,satisfaction
"kenapa sih dana, ga bisa upgrade ke premium, udah dicoba berkali kali mala gagal","kenapa sih dana, ga bisa upgrade ke premium, udah dicoba berkali kali mala gagal",1,1,1,1
"Sangat kecewa saya sama DANA Pengajuan DANA cicil,pinjam, dll gak ada tanggapan sama sekali. Saya sudah pakai aplikasi ini sudah lama. Boro2 membantu, gak pernah. Apa ini manipulasi,suruh terus transaksi,pembodohan namanya kl kaya gini.Akun aja milih2,gak ada faedahnya sama sekali.Kl niat membantu gak usah milih2 akun.","sangat kecewa saya sama dana pengajuan dana cicil,pinjam, dll gak ada tanggapan sama sekali. saya sudah pakai aplikasi ini sudah lama. boro2 membantu, gak pernah. apa ini manipulasi,suruh terus transaksi,pembodohan namanya kl kaya gini.akun aja milih2,gak ada faedahnya sama sekali.kl niat membantu gak usah milih2 akun.",1,0,1,1
smua bgus hanya riwayat transaksi tidak bisa di hapus jadi bagaimana cara mengatasinya agar riwayat bisa tidak terlihat,smua bgus hanya riwayat transaksi tidak bisa di hapus jadi bagaimana cara mengatasinya agar riwayat bisa tidak terlihat,2,0,1,0
"kenpa dana sekarang kadang² transaksi hilang,,kirim dana,,dana eror tapi saldo berkurang","kenpa dana sekarang kadang transaksi hilang,,kirim dana,,dana eror tapi saldo berkurang",3,1,0,1
fitur dana Cicil TDK bisa di akses,fitur dana cicil tdk bisa di akses,1,1,0,0
masa gak nunggu konfirmasi pembayaran aneh jadi hangus 13k ke melolo pembayaran apaa laggii,masa gak nunggu konfirmasi pembayaran aneh jadi hangus 13k ke melolo pembayaran apaa laggii,1,1,0,1
"Kok ngabisa masuk,katannya koneksi terputus Mulu padahal jaringan stabil.Mohon bantuannya kak","kok ngabisa masuk,katannya koneksi terputus mulu padahal jaringan stabil.mohon bantuannya kak",3,1,0,0
"sangat kecewa kendala di proses pemindahan akun nomor yang saya punya sebelumnya sudah hilang dan e-KTP saya juga sudah terdaftar di nomor sebelumnya, alhasil saya tidak dapat melakukan transaksi apapun, dan sangat merugikan menurut saya,🙏","sangat kecewa kendala di proses pemindahan akun nomor yang saya punya sebelumnya sudah hilang dan e ktp saya juga sudah terdaftar di nomor sebelumnya, alhasil saya tidak dapat melakukan transaksi apapun, dan sangat merugikan menurut saya,",1,1,1,1
fitur dana cicil atau danaspaylater sya gak perna muncul,fitur dana cicil atau danaspaylater sya gak perna muncul,1,0,1,0
"orang kena tipu malah disuruh lapor polisi dikira lapor polisi geratis dimana dimana juga sekarang apa apa kudu ngeluarin duit, gajelas banget","orang kena tipu malah disuruh lapor polisi dikira lapor polisi geratis dimana dimana juga sekarang apa apa kudu ngeluarin duit, gajelas banget",1,0,1,1
apk ini ktika mau lgin kok hrus insstal dulu,apk ini ktika mau lgin kok hrus insstal dulu,1,1,0,0
susah aktifin Dana cicil,susah aktifin dana cicil,1,1,0,1
"maav mau info ulasan lagi. Ternyata potongannya parah banyak bngt. saya TF ke BRI 3,7 yg masuk cuma 3,691 berarti potongan 9rb TF ke bank. Pdhl transaksi free","maav mau info ulasan lagi. ternyata potongannya parah banyak bngt. saya tf ke bri 3,7 yg masuk cuma 3,691 berarti potongan 9rb tf ke bank. pdhl transaksi free",3,1,0,1
knp buka aplikasi dana lama bngt,knp buka aplikasi dana lama bngt,1,1,0,0
Saya pernah topup dana lewat BRIMO di mutasi tertulis Sukses tapi pas saya cek di apk dana tidak masuk saldonyaa,saya pernah topup dana lewat brimo di mutasi tertulis sukses tapi pas saya cek di apk dana tidak masuk saldonyaa,2,1,0,0
beberapa kali gagal transaksi,beberapa kali gagal transaksi,2,1,0,0
"Aplikasi eeq, uda tiap bulan 20jt keatas transaksi saya tapi fitur dana instant belum muncul muncul, sudah memenuhi semua syarat, saya tanya ke bot diana juga jawaban nya buat emosi","aplikasi eeq, uda tiap bulan 20jt keatas transaksi saya tapi fitur dana instant belum muncul muncul, sudah memenuhi semua syarat, saya tanya ke bot diana juga jawaban nya buat emosi",1,0,1,1
"benci bngt... mau login dana tapi lupa pin, udh ngulang terus verifikasi Ampe gempor tapi ke ulang2 Mulu, sama aja lagi gada perkembangan. klik lupa pin di suruh wa pas udh selesai ngulang lagi terus kaya gitu berulang-ulang kesel banget","benci bngt... mau login dana tapi lupa pin, udh ngulang terus verifikasi ampe gempor tapi ke ulang2 mulu, sama aja lagi gada perkembangan. klik lupa pin di suruh wa pas udh selesai ngulang lagi terus kaya gitu berulang ulang kesel banget",1,1,1,1
jelek ga bisa pindah akun ga mau lagi pakek apk dana,jelek ga bisa pindah akun ga mau lagi pakek apk dana,1,1,1,1
aplikasinya bagus tapi untuk pelayanan costumer servicenya sampah hati hati kalau simpan uang di aplikasi dana sekali aplikasi ngak aktif balikin nya setengh mati 👎👎,aplikasinya bagus tapi untuk pelayanan costumer servicenya sampah hati hati kalau simpan uang di aplikasi dana sekali aplikasi ngak aktif balikin nya setengh mati,1,0,1,1
kadang masih ada bug ketika verifikasi nama ktp,kadang masih ada bug ketika verifikasi nama ktp,3,1,0,0
kenapa ya login kendlanya jaringan tidak setabil,kenapa ya login kendlanya jaringan tidak setabil,1,1,0,0
"dana berubah drastis semenjak ganti handphone nomor handphone yang sudah tidak aktif lagi malah tidak bisa dipakai sebelum update bisa"" saja kenapa semenjak update tidak bisa dipakai lagi mana harus verifikasi lewat WhatsApp sedangkan kartu SIM card nya saja sudah tidak ada lagi *TOLONG DIUBAH LAGI SISTEM VERIFIKASI NYA.*",dana berubah drastis semenjak ganti handphone nomor handphone yang sudah tidak aktif lagi malah tidak bisa dipakai sebelum update bisa saja kenapa semenjak update tidak bisa dipakai lagi mana harus verifikasi lewat whatsapp sedangkan kartu sim card nya saja sudah tidak ada lagi tolong diubah lagi sistem verifikasi nya.,1,1,1,1
"Saya membeli emas di Dana. sudah sebanyak 2 juta saya membeli emas dan sekarang fitur emasnya sudah kadaluarsa dan tidak bisa dibuka. saya sangat kecewa dan sedih. awalnya saya sangat percaya dengan aplikasi ini, sekarang lenyap seketika. mohon kembalikan uang saya","saya membeli emas di dana. sudah sebanyak 2 juta saya membeli emas dan sekarang fitur emasnya sudah kadaluarsa dan tidak bisa dibuka. saya sangat kecewa dan sedih. awalnya saya sangat percaya dengan aplikasi ini, sekarang lenyap seketika. mohon kembalikan uang saya",1,1,0,1
Dana aplikasinya ko gini ya banyak sekali penipu di dana hari ini saya yang kena penipuan mohon dana kembalikan saldo saya.saya sudah premium dapat proteksi masak GK bisa balik saldonya.bukan masalah besar kecilnya saldo tapi ini kejahatan dana/penipuan mohon balikan saldo saya dana😵😫😩,dana aplikasinya ko gini ya banyak sekali penipu di dana hari ini saya yang kena penipuan mohon dana kembalikan saldo saya.saya sudah premium dapat proteksi masak gk bisa balik saldonya.bukan masalah besar kecilnya saldo tapi ini kejahatan dana penipuan mohon balikan saldo saya dana,1,0,1,1
"apk gak guna,kenapa login mesti kode otp udah tau gua kehilangan hp sama kartu,email lupa,malah di persulit login nya,inilah itulah,cs Diana juga sama ajah gak guna jawaban nya itu² aja,gua sebagai rakyat kecil 2 JT itu berarti","apk gak guna,kenapa login mesti kode otp udah tau gua kehilangan hp sama kartu,email lupa,malah di persulit login nya,inilah itulah,cs diana juga sama ajah gak guna jawaban nya itu aja,gua sebagai rakyat kecil 2 jt itu berarti",1,0,1,1
puasss Skali pakai dana gak ribettt,puasss skali pakai dana gak ribettt,3,0,0,0
"transaksi gw udh jutaan di dana tpi blm ad fitur dana cicil atau dana instan ny ,, di di perbaiki fitur ny blok","transaksi gw udh jutaan di dana tpi blm ad fitur dana cicil atau dana instan ny ,, di di perbaiki fitur ny blok",2,0,1,1
apl gak fer main kirem² aja gak jlas,apl gak fer main kirem aja gak jlas,1,1,0,1
udah beberpa minggu belum dana cicil tidak berlaku padahal tagihan udah lunas... menghubungi diana sama ajah kek mempersulit.. di suruh ke pusat bantuan di situ ada customer care kami.. bolak balik di situ gak ketemu ketemu,udah beberpa minggu belum dana cicil tidak berlaku padahal tagihan udah lunas... menghubungi diana sama ajah kek mempersulit.. di suruh ke pusat bantuan di situ ada customer care kami.. bolak balik di situ gak ketemu ketemu,1,1,1,1
di update malah gak bisa TF di e walet sama rekan dana kenapa ?,di update malah gak bisa tf di e walet sama rekan dana kenapa ?,3,1,0,1
"kenapa saldo di dana suka hilang ga jelas? mana pertanggung jawaban nya? itu uang saya hak saya, anda main hilangkan saldo meskipun saldo sisa 20 ribu tetap itu hak nasabah.. kalo aplikasi dana terus kaya gini main ambil saldo dana orang,lalu kalo kami balas dengan ga bayar dana cicil gimana ? terima ga pihak dana?","kenapa saldo di dana suka hilang ga jelas? mana pertanggung jawaban nya? itu uang saya hak saya, anda main hilangkan saldo meskipun saldo sisa 20 ribu tetap itu hak nasabah.. kalo aplikasi dana terus kaya gini main ambil saldo dana orang,lalu kalo kami balas dengan ga bayar dana cicil gimana ? terima ga pihak dana?",1,1,0,1
untuk aplikasi sudah bagus transaksi juga mudah tapi tolong dong kalok ada kendala cepat ditangani ini penangananya lama males banget costumer service nya pecat ajaa,untuk aplikasi sudah bagus transaksi juga mudah tapi tolong dong kalok ada kendala cepat ditangani ini penangananya lama males banget costumer service nya pecat ajaa,3,0,1,1
kesel gk bs dibuka terus. gimana mau pake,kesel gk bs dibuka terus. gimana mau pake,2,1,0,1
"di Persulit Sama Sandi + OTP, udah Tau Bener Malah Muter²","di persulit sama sandi otp, udah tau bener malah muter",1,1,1,1
kenapa saya ga bisa login ke akun dana saya ya....,kenapa saya ga bisa login ke akun dana saya ya....,3,1,0,0
"awalnya baik, setelah melaporkan ke diana problem terkait transaksi di dana tidak ada penyelesaian oleh pihak dana dari jawaban diana","awalnya baik, setelah melaporkan ke diana problem terkait transaksi di dana tidak ada penyelesaian oleh pihak dana dari jawaban diana",1,0,1,1
masa karna ekt udah ke pakai tidak bisa di gunakan lagi,masa karna ekt udah ke pakai tidak bisa di gunakan lagi,1,1,0,0
saya topup kuota di DANA saldo saya terpotong tapi kuota tidak masuk dan di transaksi ada pembayaran nominal kuota tersebut. padahal saldo saya sudah terpotong oleh pembalian itu! terus saya coba mau topup e-wallet gak bisa juga ada notif sesi kadaluarsa! ini gimna pertanggungjawabannya?,saya topup kuota di dana saldo saya terpotong tapi kuota tidak masuk dan di transaksi ada pembayaran nominal kuota tersebut. padahal saldo saya sudah terpotong oleh pembalian itu! terus saya coba mau topup e wallet gak bisa juga ada notif sesi kadaluarsa! ini gimna pertanggungjawabannya?,1,1,0,1
"JANGAN DONLOD APK DANA BENER2 GA AMAN ,, SALDO SAYA HILANG PIHAK DANA TIDAK MW GANTI SLOGAN 100% DANA KEMBALI JIKA HILANG / DI BOBOL PENIPU","jangan donlod apk dana bener2 ga aman ,, saldo saya hilang pihak dana tidak mw ganti slogan 100 dana kembali jika hilang di bobol penipu",1,1,1,1
aplikasi ga jelas aneh saldo suka ngilang proses transfer lama makin update makin ga jelasss ga ush dowload apk ini saldo ilang di riwayat transaksi ga ada history nya ga jelasssss jelekkk bgt aplikasi ini....,aplikasi ga jelas aneh saldo suka ngilang proses transfer lama makin update makin ga jelasss ga ush dowload apk ini saldo ilang di riwayat transaksi ga ada history nya ga jelasssss jelekkk bgt aplikasi ini....,1,1,0,1
"jangan pernah download aplikasi ini, keamanan nya tidak bagus, gampang terbobol oknum tidak bertanggung jawab, dan pihak DANA nya tidak mau bertanggung jawab atas terjadinya kebobolan system yang menyebabkan saldo pengguna raib/hilang sekali lagi saya menyampaikan kekecewaan saya sebagai salah satu pengguna aplikasi DANA ini","jangan pernah download aplikasi ini, keamanan nya tidak bagus, gampang terbobol oknum tidak bertanggung jawab, dan pihak dana nya tidak mau bertanggung jawab atas terjadinya kebobolan system yang menyebabkan saldo pengguna raib hilang sekali lagi saya menyampaikan kekecewaan saya sebagai salah satu pengguna aplikasi dana ini",1,1,1,1
"GIMANA SI?!! ko dana malah kek gini yaaa, pdhal udh dri lama pake dana aman aman aja, tpi knapa yaaa tba' uang yg ada di dana kesedot, keterangannya buat bayar langganan google. padahal gapernah langganan google!!! tolong dong perbaikin lagiii, masa tba' duit ilang!","gimana si?!! ko dana malah kek gini yaaa, pdhal udh dri lama pake dana aman aman aja, tpi knapa yaaa tba uang yg ada di dana kesedot, keterangannya buat bayar langganan google. padahal gapernah langganan google!!! tolong dong perbaikin lagiii, masa tba duit ilang!",1,1,0,1
"aplikasi sangat mengecewakan,sering trobel.tidak bisa di buat bayar pake QR.","aplikasi sangat mengecewakan,sering trobel.tidak bisa di buat bayar pake qr.",1,1,0,1
dana lagi troubleshot ya? mau tf ke seabank ga bs bs ni,dana lagi troubleshot ya? mau tf ke seabank ga bs bs ni,1,1,0,0
dana saya ilang begitu saja di dnaa nominal 400 rb,dana saya ilang begitu saja di dnaa nominal 400 rb,1,1,0,1
"tiba tiba banget dana saya disedot gara"" pembelian gogle one padahal saya lihat akun gogle saya tidak ada transaksi",tiba tiba banget dana saya disedot gara pembelian gogle one padahal saya lihat akun gogle saya tidak ada transaksi,1,1,0,1
ini kenapa pemindahan data kok lama bener berjam² tolong lah dana pakai otaknya,ini kenapa pemindahan data kok lama bener berjam tolong lah dana pakai otaknya,1,1,0,1
in bagai mana nomor sudah mati bagai mana cara bunya minta perifikasi na kartu sudah tdk di pake rugi duit sya aduuu,in bagai mana nomor sudah mati bagai mana cara bunya minta perifikasi na kartu sudah tdk di pake rugi duit sya aduuu,3,1,1,1
kalo dipake qris keluar apk mulu,kalo dipake qris keluar apk mulu,2,1,0,0
