content,cleaned_content,score,accuracy,completeness,satisfaction
"SUMPAH APLIKASI NYA JELEKKK, GAK AMANAH, SERING TELAT, UANG SAYA TIBA TIBA HILANG 1JUTA, SUDAH LAPOR TAPI GAK DI TANGGAPI, GIMANA SIH KATANYA AMAN.","sumpah aplikasi nya jelekkk, gak amanah, sering telat, uang saya tiba tiba hilang 1juta, sudah lapor tapi gak di tanggapi, gimana sih katanya aman.",1,1,1,1
"bisa""nya uangku 1 juta hilang dari dana,pas aku liat riwayat ada banyak transaksi,ini jelas akun dihack","bisa nya uangku 1 juta hilang dari dana,pas aku liat riwayat ada banyak transaksi,ini jelas akun dihack",2,1,0,1
fitur penarikan dana nya tidak bisa min selalu 303 terus,fitur penarikan dana nya tidak bisa min selalu 303 terus,3,1,0,1
"login sangat susah, pin sudah di masukkan dengan benar tapi di mintai kode otp ke gmail yang sudah mati, mau ganti via nomor telepon tidak bisa, di paksa lewat gmail, tolong solusi nya","login sangat susah, pin sudah di masukkan dengan benar tapi di mintai kode otp ke gmail yang sudah mati, mau ganti via nomor telepon tidak bisa, di paksa lewat gmail, tolong solusi nya",1,1,1,1
"sampai kapan layanan top up Brizzi bisa lagi, sudah hampir satu Minggu engga bisa??","sampai kapan layanan top up brizzi bisa lagi, sudah hampir satu minggu engga bisa??",3,1,0,1
saya top up ..saldo belom bertambah.dan jaringan susah..padahal buat buka aplikasi lain jaringan saya normal ajah,saya top up ..saldo belom bertambah.dan jaringan susah..padahal buat buka aplikasi lain jaringan saya normal ajah,3,1,0,1
apalagi ini gak bisa digunakan jwmbot,apalagi ini gak bisa digunakan jwmbot,1,1,0,1
uang saya ilang 21 ribuu,uang saya ilang 21 ribuu,1,1,0,1
"dana makin kesini makin aneh, semenjak update sering bgt eror. gw mau ngirim duit ke gopay gabisa pdhl dana nya udh premium.. gw coba pke akun kedua pun sama gabisa tf ke gopay, trs beli pulsa juga sama gabisa ada notif eror mulu pdhl udh di update. tolong dong pihak developer segera perbaiki masalah ini. klo gini trs saya mending pindah ke aplikasi sebelah..","dana makin kesini makin aneh, semenjak update sering bgt eror. gw mau ngirim duit ke gopay gabisa pdhl dana nya udh premium.. gw coba pke akun kedua pun sama gabisa tf ke gopay, trs beli pulsa juga sama gabisa ada notif eror mulu pdhl udh di update. tolong dong pihak developer segera perbaiki masalah ini. klo gini trs saya mending pindah ke aplikasi sebelah..",1,1,0,1
"lag bang udah isi saldo ngga masuk""",lag bang udah isi saldo ngga masuk,1,1,0,1
penyimpan uang tidak aman Klo di dana saldo tiba tiba hilang 600.000 lebih,penyimpan uang tidak aman klo di dana saldo tiba tiba hilang 600.000 lebih,2,1,0,1
"tidak ada penyelesaian saat ada kendala di dana cicil,mengubungi diana malah suruh hubungi CS kan bikin mumet aja,,ga jelas banget","tidak ada penyelesaian saat ada kendala di dana cicil,mengubungi diana malah suruh hubungi cs kan bikin mumet aja,,ga jelas banget",1,1,1,1
Tolong Dana Yang bener saptynya duit saya hilang D dana gimana ini,tolong dana yang bener saptynya duit saya hilang d dana gimana ini,1,1,0,1
burikkk ngebug hhhh apk gaguna,burikkk ngebug hhhh apk gaguna,1,1,0,1
"semakin kesini semakin parah, sering gangguan","semakin kesini semakin parah, sering gangguan",2,1,0,1
apk gaje saldo kurang sendiri padahal ga buat apa apa,apk gaje saldo kurang sendiri padahal ga buat apa apa,1,1,0,1
Saya mengalami pembelian tidak sah di smartpay sebesar Rp 150.000 tolong bantuannya,saya mengalami pembelian tidak sah di smartpay sebesar rp 150.000 tolong bantuannya,1,1,0,1
*perbarui datamu yuk !* apa menggangu sekali !!! pas sudah dipencet data sudah sesuai? what ... dan lagi saya sudah pakai dana lebih dari setahun atau bahkan 2 tahun & menggunakan nomor yg sama tdk pernah ganti! tapi kenapa gk bisa ajuin *dana cicil* bahkan tdk ada pemberitahuan kalo dacil saya ditolak!!! makin gk jls ini waktunya ganti transaksi dah !!!,perbarui datamu yuk ! apa menggangu sekali !!! pas sudah dipencet data sudah sesuai? what ... dan lagi saya sudah pakai dana lebih dari setahun atau bahkan 2 tahun menggunakan nomor yg sama tdk pernah ganti! tapi kenapa gk bisa ajuin dana cicil bahkan tdk ada pemberitahuan kalo dacil saya ditolak!!! makin gk jls ini waktunya ganti transaksi dah !!!,1,1,1,1
ko belum muncul dana cicilnya yah padahal transaksinya berjuta juta,ko belum muncul dana cicilnya yah padahal transaksinya berjuta juta,3,0,1,1
pembayaran angsuran pending terus tapi dana juga ga bisa balik. hubungin cs nya jg ga bs!!,pembayaran angsuran pending terus tapi dana juga ga bisa balik. hubungin cs nya jg ga bs!!,1,1,1,1
