content,cleaned_content,score,accuracy,completeness,satisfaction
cs nya tolong jgn pake robot . dana cicil tidak berfungsi,cs nya tolong jgn pake robot . dana cicil tidak berfungsi,2,1,1,1
belum ada dana cicil,belum ada dana cicil,1,0,1,0
dana cicil jadi gaada,dana cicil jadi gaada,1,0,1,0
"Udah 3tahun aku pakai aplikasi DANA, tapi belum ada fitur dana cicil nya","udah 3tahun aku pakai aplikasi dana, tapi belum ada fitur dana cicil nya",1,0,1,0
dana makin jelek semenjak di update. lemot kaya keong racun....,dana makin jelek semenjak di update. lemot kaya keong racun....,2,1,0,1
knpa akhir2 ini aplikasi dana ngg bs kbuka.. mesti ng instal trus klo mau d pke.. jdi ribet klo mau ngelakuin transaksi pdhl udh lma pk aplikasi ini.. baru akhir2 ini ribettt ..,knpa akhir2 ini aplikasi dana ngg bs kbuka.. mesti ng instal trus klo mau d pke.. jdi ribet klo mau ngelakuin transaksi pdhl udh lma pk aplikasi ini.. baru akhir2 ini ribettt ..,1,1,0,1
Kecewa tidak bisa mengakses fitur Dana Cicil dan DANA INSTAN,kecewa tidak bisa mengakses fitur dana cicil dan dana instan,1,1,0,1
udh lama pakai dana sampe transaksi udh banyak sampai skrng fitur dana cicil blm aktif di akun saya,udh lama pakai dana sampe transaksi udh banyak sampai skrng fitur dana cicil blm aktif di akun saya,1,0,1,0
"ribet, gw cuma mau login kembali doang dipersulit katanya gunakan sidik jari dan wajah bisa login cepat, ini apalah setelah scan wajah malah kembali ke tahap awal di coba berkali kali gada perubahan atau pun hasil cuma buang waktu doang.","ribet, gw cuma mau login kembali doang dipersulit katanya gunakan sidik jari dan wajah bisa login cepat, ini apalah setelah scan wajah malah kembali ke tahap awal di coba berkali kali gada perubahan atau pun hasil cuma buang waktu doang.",1,1,1,1
aplikasi ini NO saldoku 200k hilang tiba-tiba terus di transaksi malah kirim orng pulsa Indosat sebesar 150k 3 transaksi dengan nomor yg sama padahal sya gak perna mau isi pulsa kok hilang aplikasi ini huu aneh penipu,aplikasi ini no saldoku 200k hilang tiba tiba terus di transaksi malah kirim orng pulsa indosat sebesar 150k 3 transaksi dengan nomor yg sama padahal sya gak perna mau isi pulsa kok hilang aplikasi ini huu aneh penipu,1,1,0,1
"saya udah lama sekali bertransaksi melalui dana,, tapi kenapa saya belom mendapatkan fitur dana cicil dan paylater","saya udah lama sekali bertransaksi melalui dana,, tapi kenapa saya belom mendapatkan fitur dana cicil dan paylater",3,0,1,0
ga bisa liat aktivitas pending tapi saldo belum di balikin,ga bisa liat aktivitas pending tapi saldo belum di balikin,1,1,0,1
mengapa akun saya tidak bisa melakukan transaksi,mengapa akun saya tidak bisa melakukan transaksi,1,1,0,0
gak bsa tf error mulu kocak,gak bsa tf error mulu kocak,3,1,0,1
lemot aplikasi nya ruwet... lupa pin gk bisa kirim whatsapp,lemot aplikasi nya ruwet... lupa pin gk bisa kirim whatsapp,1,1,1,1
"gimana cara dapetin kode otp ,kalau nomer nya susah hilang kak","gimana cara dapetin kode otp ,kalau nomer nya susah hilang kak",1,0,1,0
"Dana cicil saya tidak bisa di pake, padahal bekum pernah pinjam","dana cicil saya tidak bisa di pake, padahal bekum pernah pinjam",1,1,0,0
aku kan mau upgrade dana ke premium udah selesai kan terus kata aplikasinya tunggu notif dari kami notif nya gaada dari minggu lalu dana ku masih belum ke upgrade ke premium gimana ini dana....... kak itu saya ke fb dan ke x gabisa kak ke WA bisanya kak gimana,aku kan mau upgrade dana ke premium udah selesai kan terus kata aplikasinya tunggu notif dari kami notif nya gaada dari minggu lalu dana ku masih belum ke upgrade ke premium gimana ini dana....... kak itu saya ke fb dan ke x gabisa kak ke wa bisanya kak gimana,1,1,1,1
"isi paket data beberapa kali ga masuk, tapi dana kepotong dan paketnya gada masuk juga","isi paket data beberapa kali ga masuk, tapi dana kepotong dan paketnya gada masuk juga",1,1,0,1
Minn punyaku ko ga bisa tarik saldo dana plus,minn punyaku ko ga bisa tarik saldo dana plus,3,1,0,0
uang yang di transfer tiba-tiba hilang padahal lihat di aktifitas sama bukti kirim sudah jelas namun pas di cek ke aplikasi nya tidak ada uangnya alias hilang. kecewa banget asli....mau laporan ke dana malah buffring ga bisa bikin laporan. next time benerin lagi sistem nya kecewa berat pokoknya ga kayak biasa.,uang yang di transfer tiba tiba hilang padahal lihat di aktifitas sama bukti kirim sudah jelas namun pas di cek ke aplikasi nya tidak ada uangnya alias hilang. kecewa banget asli....mau laporan ke dana malah buffring ga bisa bikin laporan. next time benerin lagi sistem nya kecewa berat pokoknya ga kayak biasa.,2,1,1,1
ini error ya?saldo ngurang eh di penerima saldo ny ga masuk...,ini error ya?saldo ngurang eh di penerima saldo ny ga masuk...,1,1,0,1
tanpa ada persetujuan tiba tiba mbayar sendiri,tanpa ada persetujuan tiba tiba mbayar sendiri,1,1,0,1
