content,cleaned_content,score,accuracy,completeness,satisfaction
otp nya gk kekirim padahl nomor nya sudah bener,otp nya gk kekirim padahl nomor nya sudah bener,2,1,0,0
"ada masalah koneksi Mulu gabisa TF qris,, nyesel pake dana ada Mulu kendala tiap bulan","ada masalah koneksi mulu gabisa tf qris,, nyesel pake dana ada mulu kendala tiap bulan",1,1,0,1
"kenapa sekarang lemot ya,,,topup dr pagi smpe jam 12 nggak masuk² padahal transaksi nya sudah berhasil nomor tujuan jg bener","kenapa sekarang lemot ya,,,topup dr pagi smpe jam 12 nggak masuk padahal transaksi nya sudah berhasil nomor tujuan jg bener",2,1,0,1
"Transaksi pulsa GAGAL tanggal 18 Jan 2026, dana Rp199.000 tidak kembali. CS tidak bisa dihubungi. Tolong proses pengembalian.","transaksi pulsa gagal tanggal 18 jan 2026, dana rp199.000 tidak kembali. cs tidak bisa dihubungi. tolong proses pengembalian.",1,1,1,1
sangat mengecewakan dan tidak aman untuk menaruh duit,sangat mengecewakan dan tidak aman untuk menaruh duit,1,0,0,1
bagaimana cara nya mendapatkan Dana cicil,bagaimana cara nya mendapatkan dana cicil,1,0,1,0
Sekarang banyak banget sistem eror,sekarang banyak banget sistem eror,2,1,0,1
kembalikan uang saya yg d aplikasi.. semua data itu punya saya jangan di tahan tahan alasan pengamanan akun. saya gak peduli yg penting uang saya balik,kembalikan uang saya yg d aplikasi.. semua data itu punya saya jangan di tahan tahan alasan pengamanan akun. saya gak peduli yg penting uang saya balik,1,1,0,1
"SAYA KASIH BINTANG 1 KARENA AKUN DANA HARUS VERIKASI OTP DAN DIMANA NOMOR SAYA SUDAH TIDAK AKTIF,DAN ADA SALDO 400 DIDALAMNYA, SAYA MOHON BANTUAN PIHAK DANA MEMBANTU MENGEMBALIKAN AKUN DANA SAYA","saya kasih bintang 1 karena akun dana harus verikasi otp dan dimana nomor saya sudah tidak aktif,dan ada saldo 400 didalamnya, saya mohon bantuan pihak dana membantu mengembalikan akun dana saya",1,1,1,1
bagus tf geratis uang aman,bagus tf geratis uang aman,3,0,0,0
saya nunggu akun saya permium lama banget admin ngapain sih,saya nunggu akun saya permium lama banget admin ngapain sih,1,1,1,1
dana cicil nya gk bisa di gunakan payah.limit cuma pajangan doang,dana cicil nya gk bisa di gunakan payah.limit cuma pajangan doang,2,1,0,1
bangke lol gangguan Mulu,bangke lol gangguan mulu,1,1,0,1
ah gak bisa paylater,ah gak bisa paylater,1,1,0,1
coba mendapatkan YouTube versi premium seharga Rp 0 malah tidak bisa,coba mendapatkan youtube versi premium seharga rp 0 malah tidak bisa,1,1,0,0
"kalo bisa jangan pakai dana g aman banyak penipuan nya minta layanan cs servis nya aj susah banget,saya udh kena tipu 2x pertama 1500000,sekarang 700 rb minta d tangani kata nya g bisa tolong lah ke amanan ny kalo bisa jangan ad smart key,memudahkan pencuri ,kalo bisa d kasih sidik jari kalo perlu pas key muka nyesel penguna lama dana d kecewain begini,kalo mau ad nih foto nya penipuan nya mohon pihak dana jika tidak buta mata baca comenan ini sebelum banyak yang tidak suka dengan apk dana ini","kalo bisa jangan pakai dana g aman banyak penipuan nya minta layanan cs servis nya aj susah banget,saya udh kena tipu 2x pertama 1500000,sekarang 700 rb minta d tangani kata nya g bisa tolong lah ke amanan ny kalo bisa jangan ad smart key,memudahkan pencuri ,kalo bisa d kasih sidik jari kalo perlu pas key muka nyesel penguna lama dana d kecewain begini,kalo mau ad nih foto nya penipuan nya mohon pihak dana jika tidak buta mata baca comenan ini sebelum banyak yang tidak suka dengan apk dana ini",1,1,1,1
"nyesel di update dana bisnisnya jadi error, susah. tolong dibetulkan secepatnya","nyesel di update dana bisnisnya jadi error, susah. tolong dibetulkan secepatnya",3,1,0,1
Aplikasi dana sekarang banyak merugikan penggunanya... dan punya saya udh un instal udh hapus bbrp apk lain tpi tetep stuck di logo saja,aplikasi dana sekarang banyak merugikan penggunanya... dan punya saya udh un instal udh hapus bbrp apk lain tpi tetep stuck di logo saja,1,1,0,1
"ngeselin banget katanya dikasih voucher tp gabisa digunakan, mau laporan ke pusat bantuan jawabannya muter2, malah pusat bantuannya tidak bisa dibuka, php banget gimana sih dana","ngeselin banget katanya dikasih voucher tp gabisa digunakan, mau laporan ke pusat bantuan jawabannya muter2, malah pusat bantuannya tidak bisa dibuka, php banget gimana sih dana",1,1,1,1
gw kasih reating satu bodo amat,gw kasih reating satu bodo amat,1,0,0,1
Dana saya di ambil 14000 RB padahal baru di isi uang,dana saya di ambil 14000 rb padahal baru di isi uang,3,1,0,0
knp setiap mau transaksi skan kode bisa keluar sendiri aku pengen aplikasi dana yang lama,knp setiap mau transaksi skan kode bisa keluar sendiri aku pengen aplikasi dana yang lama,1,1,0,1
"Qrisnya sering bermasalah,tanggapan cs selalu template Minimal kalo lagi ga bisa diberitahu pler","qrisnya sering bermasalah,tanggapan cs selalu template minimal kalo lagi ga bisa diberitahu pler",1,1,1,1
"kenapa ya apk dana sya gabisa pake data seluler, harus pake WiFi.. stiap pake data gabisa selalu muncul tulisan koneksi anda terputus/tidak ada jaringan. pdhal dipake tiktok atau dll bisa.. dan buka dana harus pake WiFi baru bisa digunakan","kenapa ya apk dana sya gabisa pake data seluler, harus pake wifi.. stiap pake data gabisa selalu muncul tulisan koneksi anda terputus tidak ada jaringan. pdhal dipake tiktok atau dll bisa.. dan buka dana harus pake wifi baru bisa digunakan",3,1,0,0
knpa TDK muncul dana instan padahal sdh lama menggunakan dana akun juga sering melakukan transaksi..bingung,knpa tdk muncul dana instan padahal sdh lama menggunakan dana akun juga sering melakukan transaksi..bingung,3,0,1,1
kok sekarang tf ke semua bank jadi kena admin 2500 gak asik!,kok sekarang tf ke semua bank jadi kena admin 2500 gak asik!,2,0,0,1
kenapa akun dana cicil saya tida bisa di gunakan lagi padahal saya suda melunasi tagihan dana cicil nya,kenapa akun dana cicil saya tida bisa di gunakan lagi padahal saya suda melunasi tagihan dana cicil nya,3,1,0,0
knpa apk mangkin ga jelass!!,knpa apk mangkin ga jelass!!,2,0,0,1
kok setiap mau melihat aktivitas gak bisa yah,kok setiap mau melihat aktivitas gak bisa yah,3,1,0,0
