content,cleaned_content,score,accuracy,completeness,satisfaction
"itu Diana nya ai atau apa , nanya apa jawab apa","itu diana nya ai atau apa , nanya apa jawab apa",1,1,1,1
kenapa tidak bisa masuk tulisanya KONEKSI TIDAK TERHUBUNG SAAT INI terus,kenapa tidak bisa masuk tulisanya koneksi tidak terhubung saat ini terus,1,1,0,0
saldo saya blom masuk dari kemarin padahal di history sudah ada dikirim dari temen tapi saldo saya masih 0 mau laporan yg jawab bot !!!!,saldo saya blom masuk dari kemarin padahal di history sudah ada dikirim dari temen tapi saldo saya masih 0 mau laporan yg jawab bot !!!!,1,1,1,1
sudah pakai sidik jari SMA wajah masih gak bisa,sudah pakai sidik jari sma wajah masih gak bisa,2,1,0,0
KNPA slalu terputus jaringan ktanya klaw msuk aplikasi dana ini dan GX bisa jln aplikasi ny,knpa slalu terputus jaringan ktanya klaw msuk aplikasi dana ini dan gx bisa jln aplikasi ny,2,1,0,0
gua bikin Qris dana lama bener udah berbulan bulan nunggu di cetak tapi sampai sekarang ga ada di buat,gua bikin qris dana lama bener udah berbulan bulan nunggu di cetak tapi sampai sekarang ga ada di buat,1,1,1,1
"gak bisa login karena kode otp nya dikirim ke email yang salah, saya juga login nya pakai nomor hp bukan email, sudah coba berkali-kali tidak ada opsi otp ke sms/wa. CS/Asisten nya juga gak guna, gak jelas, gak membantu!.","gak bisa login karena kode otp nya dikirim ke email yang salah, saya juga login nya pakai nomor hp bukan email, sudah coba berkali kali tidak ada opsi otp ke sms wa. cs asisten nya juga gak guna, gak jelas, gak membantu!.",1,1,1,1
"saya membeli saldo e money senila 1 jt dengan pembelian 2 kali namun yanng masuk hanya sekali yaitu bernominal 500 dan yang 500 nya tidakk masuk,saya sudah melapor tapi tidak ada hasil, yang terjadii uang 500 saya maasiih hanngus sampai sekaranng sayya sangat amat kecewa","saya membeli saldo e money senila 1 jt dengan pembelian 2 kali namun yanng masuk hanya sekali yaitu bernominal 500 dan yang 500 nya tidakk masuk,saya sudah melapor tapi tidak ada hasil, yang terjadii uang 500 saya maasiih hanngus sampai sekaranng sayya sangat amat kecewa",1,1,1,1
"kemarin saldo ku tiba2 hilang terus tiba2 notif masuk ad transaksi ,padahl aku ngak ad transaksi apa2 saldo ku hilang begitu aja 153rbu😭😭,ternyata dana ngak aman banget","kemarin saldo ku tiba2 hilang terus tiba2 notif masuk ad transaksi ,padahl aku ngak ad transaksi apa2 saldo ku hilang begitu aja 153rbu ,ternyata dana ngak aman banget",1,1,0,1
Kenapa dana sekarang makin eror ya,kenapa dana sekarang makin eror ya,1,1,0,1
DANA saya gak bisa di buka kak,dana saya gak bisa di buka kak,2,1,0,0
"kembalikan uang saya, tiba2 hilang, padahal gak berlangganan apa2, gak recommended pokoknya dana","kembalikan uang saya, tiba2 hilang, padahal gak berlangganan apa2, gak recommended pokoknya dana",1,1,0,1
sering bertransaksi/melakukan pembayaran tanpa izin yang sangat merugikan pengguna,sering bertransaksi melakukan pembayaran tanpa izin yang sangat merugikan pengguna,1,1,0,1
setelah di lunasi dana cicil saya ko belom bisa di gunakan kembali,setelah di lunasi dana cicil saya ko belom bisa di gunakan kembali,2,1,0,0
saya sudah lebih dari 2 tahun hampir 3 tahun menggunakan aplikasi ini tapi belum muncul juga dana cicil padahal saya selalu bertransaksi dengan aplikasi ini,saya sudah lebih dari 2 tahun hampir 3 tahun menggunakan aplikasi ini tapi belum muncul juga dana cicil padahal saya selalu bertransaksi dengan aplikasi ini,1,0,1,0
Uda lama pakek dana tapi gak ada dana cicil nya tolong di aktifkan dana cicil di plikasi saya .. nama dana MUHAMMAD DURZANI TUBI. tolong,uda lama pakek dana tapi gak ada dana cicil nya tolong di aktifkan dana cicil di plikasi saya .. nama dana muhammad durzani tubi. tolong,3,0,1,0
