content,cleaned_content,score,accuracy,completeness,satisfaction
apsih data gw bagus kok jadi koneksi terputus tiap mau make,apsih data gw bagus kok jadi koneksi terputus tiap mau make,1,1,0,1
event scam ga guna,event scam ga guna,1,0,0,1
kenapa dana cicilan gk bisa di pake kk,kenapa dana cicilan gk bisa di pake kk,3,1,0,0
Dana cicil gk dpet limid aneh aplikasi,dana cicil gk dpet limid aneh aplikasi,1,0,1,1
anju bwt byr lwt q ris ssah skrg,anju bwt byr lwt q ris ssah skrg,2,1,0,1
"bingung banget sm dana, tb tb ga bisa kirim e wallet trs tanya ke cs galama malah ilang fitur kirim e wallet nya dan ga bisa nanya lagi ke cs","bingung banget sm dana, tb tb ga bisa kirim e wallet trs tanya ke cs galama malah ilang fitur kirim e wallet nya dan ga bisa nanya lagi ke cs",1,1,1,1
"semua sarat atas fitur dana cicil sudah terpenuhi , namun fitur dana cicil tetap ga ada , sedangkan yang baru bikin dana semua muncul fitur dana cicil, aplikasi sampa , mending pinda ke aplikasi lain","semua sarat atas fitur dana cicil sudah terpenuhi , namun fitur dana cicil tetap ga ada , sedangkan yang baru bikin dana semua muncul fitur dana cicil, aplikasi sampa , mending pinda ke aplikasi lain",1,0,1,1
BAYAR FERIZY AJA GABISAA ANEHH,bayar ferizy aja gabisaa anehh,2,1,0,1
sangat membantu transaksi tranfer,sangat membantu transaksi tranfer,3,0,0,0
tolong lah dana lbih teliti saya simpan dana ku ke dana+ tapi saya mau tarik kembali ke dana biasa biar buat bli pulsa telkom ngga bisa harus sidik wajah terus dan gua tau gua udh lbih jelek dari dulu jdi udh ngga bisa ke detect muka gua. jadi tolong jng sidik wajah aja yang ditaruh didana+ buat penarikan tapi sandi nomor juga yg disimpan. padhal gua udh hapus juga loh sidik wajah gua dari dlu karna resah gua ngga pernah ke detect wajah ku. lu kira wajah ngga bisa berubah dongo bet.tdk ada otak,tolong lah dana lbih teliti saya simpan dana ku ke dana tapi saya mau tarik kembali ke dana biasa biar buat bli pulsa telkom ngga bisa harus sidik wajah terus dan gua tau gua udh lbih jelek dari dulu jdi udh ngga bisa ke detect muka gua. jadi tolong jng sidik wajah aja yang ditaruh didana buat penarikan tapi sandi nomor juga yg disimpan. padhal gua udh hapus juga loh sidik wajah gua dari dlu karna resah gua ngga pernah ke detect wajah ku. lu kira wajah ngga bisa berubah dongo bet.tdk ada otak,2,1,1,1
