content,cleaned_content,score,accuracy,completeness,satisfaction
saya tidak bisa menggunakan fitur scan barcode,saya tidak bisa menggunakan fitur scan barcode,1,1,0,0
"woy Dana, Masa gw Mau Bayar Ngga Bisa, Malah Pas Ku liat Tiba-tiba dana kesedot tanpa Ada pemberitahuan pembayaran","woy dana, masa gw mau bayar ngga bisa, malah pas ku liat tiba tiba dana kesedot tanpa ada pemberitahuan pembayaran",3,1,0,1
"kalau mau menghubungkan akun mbok ya konfirmasi dulu sama pemiliknya, jangan asal main potong saldo otomatis gitu,kita kan yang rugi.","kalau mau menghubungkan akun mbok ya konfirmasi dulu sama pemiliknya, jangan asal main potong saldo otomatis gitu,kita kan yang rugi.",3,1,0,1
saya sangat kecewa privacy nya sangat tidak memuaskan,saya sangat kecewa privacy nya sangat tidak memuaskan,1,0,0,1
"ini kenapa saya transfer ko pending terus,,,,mau Tanya sama Diana gak bisa,,,,,","ini kenapa saya transfer ko pending terus,,,,mau tanya sama diana gak bisa,,,,,",2,1,1,1
plis lah bisa dana bisnis masa udah premium gabisa dana bisnis kan aneh,plis lah bisa dana bisnis masa udah premium gabisa dana bisnis kan aneh,3,1,0,1
"ini gimna lah masa apknya ga bisa di buka mana di dalemnya masih ada saldo pas mau buka cuma mentok logo,kemaren kemaren ga kaya gini","ini gimna lah masa apknya ga bisa di buka mana di dalemnya masih ada saldo pas mau buka cuma mentok logo,kemaren kemaren ga kaya gini",1,1,0,1
DUIT GUE BALIKIN GAKKKKK!,duit gue balikin gakkkkk!,1,1,0,1
"aplikasi anj# ini sdh berapa kali uang saya di tarik tanpa sebentar tanpa transaksi dari saya gimna si keamanan aplikasi ini.. perbaiki lgi sya btul"" kecewa sakit hati uang saya di tarik trus sperty itu niat nyimpan buat keadaan mepet malah ditarik sama orang yg GK tau syp",aplikasi anj ini sdh berapa kali uang saya di tarik tanpa sebentar tanpa transaksi dari saya gimna si keamanan aplikasi ini.. perbaiki lgi sya btul kecewa sakit hati uang saya di tarik trus sperty itu niat nyimpan buat keadaan mepet malah ditarik sama orang yg gk tau syp,1,1,0,1
APLIKASI INI MUTER2 LMA BET,aplikasi ini muter2 lma bet,1,1,0,1
apa aplikasi dana sedang eror ko dana instan ga bisa di ambil di tolak melulu padahal ga pernah telat,apa aplikasi dana sedang eror ko dana instan ga bisa di ambil di tolak melulu padahal ga pernah telat,1,1,0,0
"kenapa dana susah masuk ,stuck di logo dana lalu keluar lagi, tidak bisa masuk menu..jika terjadi seperti ini terus saya uninstal.","kenapa dana susah masuk ,stuck di logo dana lalu keluar lagi, tidak bisa masuk menu..jika terjadi seperti ini terus saya uninstal.",1,1,0,1
kok bisa ilang uang ny pdahal baru lihat ada uang ny pas mau beli koata ilang uang ny,kok bisa ilang uang ny pdahal baru lihat ada uang ny pas mau beli koata ilang uang ny,2,1,0,1
server sering gangguan mau menjalankan transaksi susah,server sering gangguan mau menjalankan transaksi susah,2,1,0,1
aktifasi Susah dana cicil ga bisa bisa parah dana,aktifasi susah dana cicil ga bisa bisa parah dana,2,1,0,1
hp rusak dana premiyum terkunci gabisa di buka gimana caranya email ya juga lupa sandinya bisa dibuka ada saldoya gabisa di buka?,hp rusak dana premiyum terkunci gabisa di buka gimana caranya email ya juga lupa sandinya bisa dibuka ada saldoya gabisa di buka?,3,1,0,0
Transaksi sudah banyak kenapa belum muncul dana cicil ya,transaksi sudah banyak kenapa belum muncul dana cicil ya,2,0,1,0
hadiah poin serbu kok nggak bisa di tukar.selalu habis padahall sudah update jam.10.00 WIB.setiap hari nggak bisa..!!!!!!!!!!!!!!!!!!!!? HOAX atau hanya Iklan mulu.....!?,hadiah poin serbu kok nggak bisa di tukar.selalu habis padahall sudah update jam.10.00 wib.setiap hari nggak bisa..!!!!!!!!!!!!!!!!!!!!? hoax atau hanya iklan mulu.....!?,3,1,0,1
"gimana ini saya sudah melakukan pembayaran dana cicil tapi tidak bisa melakukan transaksi lagi , terus tiba-tiba saja uang saya hilang tanpa saya melakukan transaksi","gimana ini saya sudah melakukan pembayaran dana cicil tapi tidak bisa melakukan transaksi lagi , terus tiba tiba saja uang saya hilang tanpa saya melakukan transaksi",1,1,0,1
danas aya hilang nih sebesar 900rp tolong dong kembalikan uang yang hilang ini,danas aya hilang nih sebesar 900rp tolong dong kembalikan uang yang hilang ini,2,1,0,0
tidak ada dana payleter atau dana cicil pdhl sudah sering pake dana aneh bngt,tidak ada dana payleter atau dana cicil pdhl sudah sering pake dana aneh bngt,3,0,1,1
"saldo ilang 100k+ terus, sekarang gw beliin reksa dana malah ngabug benerin balikin akun gw, mna di login in dana protection kaga bisa nih kalau mau lebih detail penjelasannya dm akun instragram @FIZZAU gercep","saldo ilang 100k terus, sekarang gw beliin reksa dana malah ngabug benerin balikin akun gw, mna di login in dana protection kaga bisa nih kalau mau lebih detail penjelasannya dm akun instragram fizzau gercep",1,1,0,1
punya gua gak ada dana cicil nya anjay,punya gua gak ada dana cicil nya anjay,2,0,1,1
gua top up di penjual nya udah masuk di gua nya gak ada,gua top up di penjual nya udah masuk di gua nya gak ada,1,1,0,0
